# 20230814T1614
index	sample	cell	alt_id	read_type	data_source	file_source	project	file_rel_path	file_date	file_group	group_date	matched
85	HG00171	20221011_HG00171_UL_eee-prom1-1B-PAM78131_guppy-5.0.11-sup-prom_fastq_pass	20221011_HG00171_UL_eee-prom1-1B-PAM78131_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221011_HG00171_UL_eee-prom1-1B-PAM78131_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
86	HG00171	20221013_HG00171_UL_eee-prom1-1A-PAM78120_guppy-5.0.11-sup-prom_fastq_pass	20221013_HG00171_UL_eee-prom1-1A-PAM78120_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221013_HG00171_UL_eee-prom1-1A-PAM78120_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
87	HG00171	20221013_HG00171_UL_eee-prom1-1B-PAM78131_guppy-5.0.11-sup-prom_fastq_pass	20221013_HG00171_UL_eee-prom1-1B-PAM78131_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221013_HG00171_UL_eee-prom1-1B-PAM78131_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
88	HG00171	20221018_HG00171_UL_eee-prom1-1A-PAM70063_guppy-5.0.11-sup-prom_fastq_pass	20221018_HG00171_UL_eee-prom1-1A-PAM70063_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221018_HG00171_UL_eee-prom1-1A-PAM70063_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
89	HG00171	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
90	HG00171	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
91	HG00171	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	6ce287493ebcbc5e2f4cfc888997507b	2023	1
92	HG00268	m64039_210116_000705	JAX_HiFi_HG00268_m64039_210116_000705	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	2021	58b047d0d580b8efdb39434b5d74670a	2022	1
93	HG00268	m64119_210113_164007	JAX_HiFi_HG00268_m64119_210113_164007	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	2021	58b047d0d580b8efdb39434b5d74670a	2022	1
94	HG00268	m64119_210121_165545	JAX_HiFi_HG00268_m64119_210121_165545	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	2021	58b047d0d580b8efdb39434b5d74670a	2022	1
95	HG00268	20210903_210825_21-lee-006_PCT0053_2-A1-D1	20210903_210825_21-lee-006_PCT0053_2-A1-D1	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	dcd01f3b65087c90db9faebc656da4fe	2021	1
96	HG00268	20210913_210831_21-lee-006_PCT0053_2-A1-D1	20210913_210831_21-lee-006_PCT0053_2-A1-D1	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	dcd01f3b65087c90db9faebc656da4fe	2021	1
97	HG00358	m64039_211122_182856	JAX_HiFi_HG00358_m64039_211122_182856	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	2021	ad7be324f8655107d1dab7fc07756c25	2022	1
98	HG00358	m64039_211203_172706	JAX_HiFi_HG00358_m64039_211203_172706	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	2021	ad7be324f8655107d1dab7fc07756c25	2022	1
99	HG00358	m64039_211211_155133	JAX_HiFi_HG00358_m64039_211211_155133	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	2021	ad7be324f8655107d1dab7fc07756c25	2022	1
100	HG00358	m64039_211220_201243	JAX_HiFi_HG00358_m64039_211220_201243	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	2021	ad7be324f8655107d1dab7fc07756c25	2022	1
101	HG00358	m64119_211213_170947	JAX_HiFi_HG00358_m64119_211213_170947	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG00358/m64119_211213_170947/JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	2021	ad7be324f8655107d1dab7fc07756c25	2022	1
102	HG00358	20220211_220202_21-lee-006_PC24B149_1F	20220211_220202_21-lee-006_PC24B149_1F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00358/20220211_220202_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	4b6117574c345f0c021a535b5814584b	2021	1
103	HG00358	20220215_220209_21-lee-006_PC24B149_2E	20220215_220209_21-lee-006_PC24B149_2E	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00358/20220215_220209_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	4b6117574c345f0c021a535b5814584b	2021	1
104	HG00358	20220315_220308_21-lee-006_PC24B149_3D	20220315_220308_21-lee-006_PC24B149_3D	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00358/20220315_220308_21-lee-006_PC24B149_3D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	4b6117574c345f0c021a535b5814584b	2021	1
105	HG00512	S64018_PL100139347-1_A01	m64018_190920_135301	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00512_HiFi/HG00512_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139347-1_A01.ccs.fastq.gz	2019	0a0a7250b9b3ec43f60b6402633c9654	2019	1
106	HG00512	S64018_PL100139347-1_C01	m64018_190923_160941	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00512_HiFi/HG00512_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139347-1_C01.ccs.fastq.gz	2019	0a0a7250b9b3ec43f60b6402633c9654	2019	1
107	HG00512	S64018_PL100139347-2_A01	m64018_191004_200133	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00512_HiFi/HG00512_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139347-2_A01.ccs.fastq.gz	2019	0a0a7250b9b3ec43f60b6402633c9654	2019	1
108	HG00512	S64018_PL100139347-2_B01	m64018_191006_020752	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00512_HiFi/HG00512_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139347-2_B01.ccs.fastq.gz	2019	0a0a7250b9b3ec43f60b6402633c9654	2019	1
109	HG00512	S64049_PL100139347-2_A01	m64049_191007_210217	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00512_HiFi/HG00512_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139347-2_A01.ccs.fastq.gz	2019	0a0a7250b9b3ec43f60b6402633c9654	2019	1
110	HG00512	S64049_PL100139347-2_B01	m64049_191009_041412	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00512_HiFi/HG00512_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139347-2_B01.ccs.fastq.gz	2019	0a0a7250b9b3ec43f60b6402633c9654	2019	1
111	HG00512	20220425_220420_21-lee-006_PC24B149_3F	20220425_220420_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00512/20220425_220420_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	139eea496857b08c561a57752d3e0eba	2021	1
112	HG00512	20220503_220427_21-lee-006_PC24B149_3E	20220503_220427_21-lee-006_PC24B149_3E	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00512/20220503_220427_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	139eea496857b08c561a57752d3e0eba	2021	1
113	HG00512	20220503_220429_21-lee-006_PC24B149_1D	20220503_220429_21-lee-006_PC24B149_1D	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00512/20220503_220429_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	139eea496857b08c561a57752d3e0eba	2021	1
114	HG00513	20190920_S64018_PL100139348-1_D01	m64018_190925_051924	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00513_HiFi/HG00513_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139348-1_D01.ccs.fastq.gz	2019	cc54d65f2ae9c4e27f8bb0d2de53e04d	2019	1
115	HG00513	20191004_S64018_PL100139348-1_D01	m64018_191008_144845	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00513_HiFi/HG00513_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139348-1_D01.ccs.fastq.gz	2019	cc54d65f2ae9c4e27f8bb0d2de53e04d	2019	1
116	HG00513	S64018_PL100139348-1_B01	m64018_190922_030052	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00513_HiFi/HG00513_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139348-1_B01.ccs.fastq.gz	2019	cc54d65f2ae9c4e27f8bb0d2de53e04d	2019	1
117	HG00513	S64018_PL100139348-1_C01	m64018_191007_083728	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00513_HiFi/HG00513_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139348-1_C01.ccs.fastq.gz	2019	cc54d65f2ae9c4e27f8bb0d2de53e04d	2019	1
118	HG00513	S64049_PL100139348-2_C01	m64049_191010_100115	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00513_HiFi/HG00513_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139348-2_C01.ccs.fastq.gz	2019	cc54d65f2ae9c4e27f8bb0d2de53e04d	2019	1
119	HG00513	S64049_PL100139348-2_D01	m64049_191011_141157	hifi	HGSVCumigs	20230308_hgsvc_hifi-umigs.old.tsv	HGSVCumigs	project-centric/hgsvc/pacbio_hifi/20191031_CHS_PacBio_HG00513_HiFi/HG00513_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139348-2_D01.ccs.fastq.gz	2019	cc54d65f2ae9c4e27f8bb0d2de53e04d	2019	1
120	HG00514	m54329U_200715_194535.ccs	m54329U_200715_194535.ccs	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20200731_CHS_PacBio_HG00514_HiFi_reseq/m54329U_200715_194535.ccs.fastq.gz	2020	3055bd59127eacc1cdb9804438636368	2020	1
121	HG00514	m54329U_200717_235548.ccs	m54329U_200717_235548.ccs	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20200731_CHS_PacBio_HG00514_HiFi_reseq/m54329U_200717_235548.ccs.fastq.gz	2020	3055bd59127eacc1cdb9804438636368	2020	1
122	HG00514	m54329U_200719_061020.ccs	m54329U_200719_061020.ccs	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20200731_CHS_PacBio_HG00514_HiFi_reseq/m54329U_200719_061020.ccs.fastq.gz	2020	3055bd59127eacc1cdb9804438636368	2020	1
123	HG00731	m54329U_190528_231241	m54329U_190528_231241	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00731_20190925_EEE_m54329U_190528_231241.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
124	HG00731	m54329U_190531_175004	m54329U_190531_175004	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00731_20190925_EEE_m54329U_190531_175004.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
125	HG00731	m54329U_190601_235636	m54329U_190601_235636	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00731_20190925_EEE_m54329U_190601_235636.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
126	HG00731	m54329U_190606_045526	m54329U_190606_045526	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00731_20190925_EEE_m54329U_190606_045526.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
127	HG00731	m54329U_190906_205127	m54329U_190906_205127	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00731_20190925_EEE_m54329U_190906_205127.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
128	HG00731	20220510_220504_21-lee-006_PC24B149_1D	20220510_220504_21-lee-006_PC24B149_1D	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00731/20220510_220504_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	c55f3c400768d69c63a082fffde8f253	2021	1
129	HG00731	20220510_220504_21-lee-006_PC24B149_3C	20220510_220504_21-lee-006_PC24B149_3C	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00731/20220510_220504_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	c55f3c400768d69c63a082fffde8f253	2021	1
130	HG00731	20220510_220505_21-lee-006_PC24B149_3C	20220510_220505_21-lee-006_PC24B149_3C	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00731/20220510_220505_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	c55f3c400768d69c63a082fffde8f253	2021	1
131	HG00731	20220511_220506_21-lee-006_PC24B149_1D	20220511_220506_21-lee-006_PC24B149_1D	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG00731/20220511_220506_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	c55f3c400768d69c63a082fffde8f253	2021	1
132	HG00732	m54329U_190604_224858	m54329U_190604_224858	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00732_20190925_EEE_m54329U_190604_224858.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
133	HG00732	m54329U_190610_071123	m54329U_190610_071123	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00732_20190925_EEE_m54329U_190610_071123.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
134	HG00732	m54329U_190611_132246	m54329U_190611_132246	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00732_20190925_EEE_m54329U_190611_132246.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
135	HG00732	m54329U_190612_193411	m54329U_190612_193411	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00732_20190925_EEE_m54329U_190612_193411.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
136	HG00732	m54329U_190705_000551	m54329U_190705_000551	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20190925_PUR_PacBio_HiFi/HG00732_20190925_EEE_m54329U_190705_000551.Q20.fastq.gz	2019	35f38596df6624b80632452883e9a861	2019	1
137	HG00732	m54329U_200528_200534	m54329U_200528_200534	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20200722_PUR_PacBio_HG00732_HiFi/HG00732_20200722_EEE_m54329U_200528_200534.ccs.fastq.gz	2020	be93d4c7bc2fa66003fa5aec32b4ef7b	2020	1
